entry_id,source,ref,chapter_title_gr,chapter_title_en,lemma_ids,part_id,greek,greek_normalized,translation,trans_status,e_vol,e_page_start,e_page_end,word_count,notes
PAUL_AEG-7.3.33,PAUL_AEG,7.3.33,Ἀλθαία ἢ ἐβίσκος,,,,"Ἀλθαία ἢ ἐβίσκος (ἔστι δὲ εἶδος ἀγρίας μαλάχης) διαφορητική, χαλαστική, ἀφλέγμαντος, πραϋντική, πεπτικὴ φυμάτων ἐστίν· ἡ δὲ ῥίζα καὶ τὸ σπέρμα τὰ μὲν ἄλλα ἐπιτεταμένα ἔχει, ἔστι δὲ καὶ ἀλφῶν ῥυπτικά, τὸ δὲ σπέρμα καὶ λίθους θρύπτει.","αλθαια η εβισκος (εστι δε ειδος αγριας μαλαχης) διαφορητικη, χαλαστικη, αφλεγμαντος, πραυντικη, πεπτικη φυματων εστιν· η δε ριζα και το σπερμα τα μεν αλλα επιτεταμενα εχει, εστι δε και αλφων ρυπτικα, το δε σπερμα και λιθους θρυπτει.",,draft,2,190,190,37,paul_row=32; lemma_gr=ἀλθαία:ἐβίσκος; edition_pages=2.190
PAUL_AEG-7.3.34,PAUL_AEG,7.3.34,Ἁλικάκαβον,,,,Ἁλικάκαβον ἐν τῷ περὶ στρύχνου ῥηθήσεται.,αλικακαβον εν τω περι στρυχνου ρηθησεται.,,draft,2,191,191,6,paul_row=33; lemma_gr=ἁλικάκαβον; edition_pages=2.191
PAUL_AEG-7.3.35,PAUL_AEG,7.3.35,Ἅλιμον,,,,"Ἅλιμον ἀνομοιομερές ἐστιν ἁλυκόν τε καὶ ὑποστῦφον, τὸ δὲ πλεῖστον αὐτοῦ θερμὸν εὐκράτως μεθ' ὑγρότητος ἀκατεργάστου· γάλακτος γοῦν καὶ σπέρματός ἐστι γεννητικόν.","αλιμον ανομοιομερες εστιν αλυκον τε και υποστυφον, το δε πλειστον αυτου θερμον ευκρατως μεθ' υγροτητος ακατεργαστου· γαλακτος γουν και σπερματος εστι γεννητικον.",,draft,2,191,191,22,paul_row=34; lemma_gr=ἅλιμον; edition_pages=2.191
PAUL_AEG-7.3.36,PAUL_AEG,7.3.36,Ἀλκέα,,,,"Ἀλκέα (εἶδός ἐστι καὶ αὐτὴ τῆς ἀγρίας μαλάχης) σὺν οἴνῳ πινομένη δυσεντερίας καὶ δήξεις ἰᾶται, καὶ μᾶλλον ἡ ῥίζα αὐτῆς.","αλκεα (ειδος εστι και αυτη της αγριας μαλαχης) συν οινω πινομενη δυσεντεριας και δηξεις ιαται, και μαλλον η ριζα αυτης.",,draft,2,191,191,20,paul_row=35; lemma_gr=ἀλκέα; edition_pages=2.191
PAUL_AEG-7.3.37,PAUL_AEG,7.3.37,Ἀλκυόνια,,,,Ἀλκυόνια ῥύπτει μὲν πάντα καὶ διαφορεῖ δριμεῖαν ἔχοντα ποιότητα· ἀλλὰ τὸ μὲν Μιλήσιον (ἔστι δὲ σκωληκοειδὲς καὶ πορφυροῦν) ἄριστον· δι' ὃ καὶ καυθὲν ἀλωπεκίας ἰᾶται καὶ λειχῆνας καὶ ἀλφοὺς ἀπορρύπτει. τὸ δὲ τὴν ἐπιφάνειαν λείαν ἔχον δριμύτατόν ἐστιν οὐ μόνον ἀπορρύπτον ἀλλὰ καὶ ἐκδέρον. τὸ δὲ παραπλήσιον ἐρίοις οἰσυπηροῖς ἀσθενέστερον ἁπάντων ἐστίν.,αλκυονια ρυπτει μεν παντα και διαφορει δριμειαν εχοντα ποιοτητα· αλλα το μεν μιλησιον (εστι δε σκωληκοειδες και πορφυρουν) αριστον· δι' ο και καυθεν αλωπεκιας ιαται και λειχηνας και αλφους απορρυπτει. το δε την επιφανειαν λειαν εχον δριμυτατον εστιν ου μονον απορρυπτον αλλα και εκδερον. το δε παραπλησιον εριοις οισυπηροις ασθενεστερον απαντων εστιν.,,draft,2,191,191,52,paul_row=36; lemma_gr=ἀλκυόνια; edition_pages=2.191
PAUL_AEG-7.3.38,PAUL_AEG,7.3.38,Ἅλμη,,,,"Ἅλμη ἡ μὲν ἀμιγὴς ἑτέρας οὐσίας παραπλησίαν ἔχει τοῖς ἁλσὶ δύναμιν πλὴν ἀσθενεστέραν τῇ μίξει τοῦ ὕδατος, ἡ δὲ τῶν ταριχηρῶν ἰχθύων καὶ ἡ τῶν κολυμβάδων ἐλαῶν ῥυπτικωτέρας εἰσὶ δυνάμεως· ἰσχιαδικοῖς οὖν καὶ δυσεντερικοῖς ἐνίεται.","αλμη η μεν αμιγης ετερας ουσιας παραπλησιαν εχει τοις αλσι δυναμιν πλην ασθενεστεραν τη μιξει του υδατος, η δε των ταριχηρων ιχθυων και η των κολυμβαδων ελαων ρυπτικωτερας εισι δυναμεως· ισχιαδικοις ουν και δυσεντερικοις ενιεται.",,draft,2,191,191,35,paul_row=37; lemma_gr=ἅλμη; edition_pages=2.191
PAUL_AEG-7.3.39,PAUL_AEG,7.3.39,Ἀλόη,,,,"Ἀλόη θερμαίνει μὲν κατὰ τὴν πρώτην ἀπόστασιν, ξηραίνει δὲ κατὰ τὴν τρίτην, ἔστι δὲ καὶ εὐστόμαχος καὶ ῥυπτικὴ καὶ διαφορητικὴ καὶ γαστρὸς ἐκκοπρωτική· πλυθεῖσα δὲ ἧττον μὲν ῥύπτει, εὐστόμαχος δὲ μᾶλλόν ἐστιν ἀφλέγμαντός τε καὶ ἑλκῶν ἀφουλωτική, μάλιστα τῶν καθ' ἕδραν τε καὶ αἰδοῖον.","αλοη θερμαινει μεν κατα την πρωτην αποστασιν, ξηραινει δε κατα την τριτην, εστι δε και ευστομαχος και ρυπτικη και διαφορητικη και γαστρος εκκοπρωτικη· πλυθεισα δε ηττον μεν ρυπτει, ευστομαχος δε μαλλον εστιν αφλεγμαντος τε και ελκων αφουλωτικη, μαλιστα των καθ' εδραν τε και αιδοιον.",,draft,2,191,191,44,paul_row=38; lemma_gr=ἀλόη; edition_pages=2.191
PAUL_AEG-7.3.40,PAUL_AEG,7.3.40,Ἁλὸς ἄνθος,,,,Ἁλὸς ἄνθος ὑγρόν ἐστι φάρμακον λεπτομερέστερον τῶν κεκαυμένων ἁλῶν δριμύ τε καὶ διαφορητικὸν ἱκανῶς.,αλος ανθος υγρον εστι φαρμακον λεπτομερεστερον των κεκαυμενων αλων δριμυ τε και διαφορητικον ικανως.,,draft,2,191,191,14,paul_row=39; lemma_gr=ἁλὸς ἄνθος; edition_pages=2.191
PAUL_AEG-7.3.41,PAUL_AEG,7.3.41,Ἁλὸς ἄχνη,,,,"Ἁλὸς ἄχνη ἀφρῶδές ἐστιν ἐπάνθημα τῶν ἁλῶν, λεπτομερέστερον μὲν ἐκείνων καὶ διαφορητικώτερον, ἧττον δὲ συνακτικόν.","αλος αχνη αφρωδες εστιν επανθημα των αλων, λεπτομερεστερον μεν εκεινων και διαφορητικωτερον, ηττον δε συνακτικον.",,draft,2,191,191,15,paul_row=40; lemma_gr=ἁλὸς ἄχνη; edition_pages=2.191
PAUL_AEG-7.3.42,PAUL_AEG,7.3.42,"Ἀλσίνη, οἱ δὲ μυὸς ὦτα",,,,"Ἀλσίνη, οἱ δὲ μυὸς ὦτα, τὴν δύναμιν ὁμοίαν ἔχει τῇ ἑλξίνῃ ψύχουσάν τε καὶ ὑγραίνουσαν· δι' ὃ πρὸς τὰς ζεούσας ἁρμόζει φλεγμονάς.","αλσινη, οι δε μυος ωτα, την δυναμιν ομοιαν εχει τη ελξινη ψυχουσαν τε και υγραινουσαν· δι' ο προς τας ζεουσας αρμοζει φλεγμονας.",,draft,2,191,191,22,paul_row=41; lemma_gr=ἀλσίνη:μυὸς ὦτα; edition_pages=2.191; derived_from=alias_review
PAUL_AEG-7.3.43,PAUL_AEG,7.3.43,Ἄλυπον,,,,Ἄλυπον. καθαίρει τὸ σπέρμα αὐτοῦ κάτω μέλαιναν χολὴν πλῆθος ἴσον ἐπιθύμου λαμβανόμενον μετὰ ἁλῶν καὶ ὄξους· τὰ δὲ ἔντερα ἐλαφρῶς ἑλκοῖ.,αλυπον. καθαιρει το σπερμα αυτου κατω μελαιναν χολην πληθος ισον επιθυμου λαμβανομενον μετα αλων και οξους· τα δε εντερα ελαφρως ελκοι.,,draft,2,191,191,21,paul_row=42; lemma_gr=ἄλυπον; edition_pages=2.191
PAUL_AEG-7.3.44,PAUL_AEG,7.3.44,Ἄλυσσον,,,,"Ἄλυσσον ὠνόμασται μὲν ἀπὸ τοῦ τοὺς λυσσοδήκτους ὀνινάναι, ξηραντικῆς δὲ καὶ διαφορητικῆς καὶ ῥυπτικῆς οὖσα δυνάμεως νεφρούς τε ἐκφράττει καὶ ἔφηλιν ῥύπτει.","αλυσσον ωνομασται μεν απο του τους λυσσοδηκτους ονιναναι, ξηραντικης δε και διαφορητικης και ρυπτικης ουσα δυναμεως νεφρους τε εκφραττει και εφηλιν ρυπτει.",,draft,2,191,192,22,paul_row=43; lemma_gr=ἄλυσσον; edition_pages=2.191-192
PAUL_AEG-7.3.45,PAUL_AEG,7.3.45,Ἀλώπηξ,,,,"Ἀλώπηξ τὸ ζῷον ὅλη ἐν ἐλαίῳ ζῶσα ἢ τεθνεῶσα καθηψημένη διαφορητικὸν ἐργάζεται τοὔλαιον τὰ διὰ βάθους ὑγρὰ πρὸς τὴν ἐπιφάνειαν ἕλκον· ὅθεν ἀρθριτικοὺς ἐν αὐτῷ εἰς πύελον ἐμβιβάζοντες ἐπὶ χρόνον συχνὸν ἀρχόμενον μὲν τὸ πάθος ἔπαυσαν, χρονίσαν δὲ ἐμετρίασαν.","αλωπηξ το ζωον ολη εν ελαιω ζωσα η τεθνεωσα καθηψημενη διαφορητικον εργαζεται τουλαιον τα δια βαθους υγρα προς την επιφανειαν ελκον· οθεν αρθριτικους εν αυτω εις πυελον εμβιβαζοντες επι χρονον συχνον αρχομενον μεν το παθος επαυσαν, χρονισαν δε εμετριασαν.",,draft,2,192,192,39,paul_row=44; lemma_gr=ἀλώπηξ; edition_pages=2.192
PAUL_AEG-7.3.46,PAUL_AEG,7.3.46,Ἀμάρακον,,,,"Ἀμάρακον θερμαίνει μὲν κατὰ τὴν τρίτην τάξιν, ξηραίνει δὲ κατὰ τὴν δευτέραν.","αμαρακον θερμαινει μεν κατα την τριτην ταξιν, ξηραινει δε κατα την δευτεραν.",,draft,2,192,192,12,paul_row=45; lemma_gr=ἀμάρακον; edition_pages=2.192
PAUL_AEG-7.3.47,PAUL_AEG,7.3.47,Ἀμάραντον,,,,Ἀμάραντον λεπτύνει καὶ τέμνει· ἔμμηνα γοῦν ἄγει σὺν οἴνῳ ποθὲν καὶ θρόμβους αἵματος διαλύει σὺν οἰνομέλιτι πάντων τε ῥευμάτων ἐστὶ ξηραντικὸν κακοστόμαχον ὑπάρχον.,αμαραντον λεπτυνει και τεμνει· εμμηνα γουν αγει συν οινω ποθεν και θρομβους αιματος διαλυει συν οινομελιτι παντων τε ρευματων εστι ξηραντικον κακοστομαχον υπαρχον.,,draft,2,192,192,23,paul_row=46; lemma_gr=ἀμάραντον; edition_pages=2.192
PAUL_AEG-7.3.48,PAUL_AEG,7.3.48,Ἀμβροσία,,,,Ἀμβροσία καταπλαττομένη δύναμιν ἔχει στύφουσάν τε καὶ ἀποκρουστικήν.,αμβροσια καταπλαττομενη δυναμιν εχει στυφουσαν τε και αποκρουστικην.,,draft,2,192,192,8,paul_row=47; lemma_gr=ἀμβροσία; edition_pages=2.192
PAUL_AEG-7.3.49,PAUL_AEG,7.3.49,Ἄμι,,,,Ἄμι τῆς τρίτης τάξεώς ἐστι τῶν θερμαινόντων τε καὶ ξηραινόντων λεπτομερές τε καὶ διαφορητικὸν καὶ διουρητικόν· τὸ δὲ σπέρμα μάλιστα χρήσιμόν ἐστιν.,αμι της τριτης ταξεως εστι των θερμαινοντων τε και ξηραινοντων λεπτομερες τε και διαφορητικον και διουρητικον· το δε σπερμα μαλιστα χρησιμον εστιν.,,draft,2,192,192,22,paul_row=48; lemma_gr=ἄμι; edition_pages=2.192
PAUL_AEG-7.3.50,PAUL_AEG,7.3.50,Ἀμίαντον,,,,"Ἀμίαντον ἐν Κύπρῳ γεννᾶται παραπλήσιον στυπτηρίᾳ σχιστῇ, ἐκφλογούμενον μὲν ὑπὸ πυρός, μὴ καιόμενον δέ· χρῶνται δὲ αὐτῷ τινες ἐν τοῖς ξηραντικοῖς ψιλώθροις.","αμιαντον εν κυπρω γενναται παραπλησιον στυπτηρια σχιστη, εκφλογουμενον μεν υπο πυρος, μη καιομενον δε· χρωνται δε αυτω τινες εν τοις ξηραντικοις ψιλωθροις.",,draft,2,192,192,22,paul_row=49; lemma_gr=ἀμίαντον; edition_pages=2.192
